tconst	averageRating
tt0075363	7.5
tt0075364	6.6
tt0075366	6
tt0075367	6.8
tt0075369	5.2
tt0075370	6.2
tt0075371	6.1
tt0075372	7
tt0075374	5.3
tt0075375	6.6
tt0075376	5.9
tt0075377	6.4
tt0075378	4.6
tt0075380	6.6
tt0075381	5.5
tt0075382	6.2
tt0075383	4.8
tt0075387	6.2
tt0075388	6.1
tt0075389	4.9
tt0075390	4.9
tt0075393	5.2
tt0075394	5.8
tt0075396	6.3
tt0075398	4.3
tt0075400	6.3
tt0075404	8.3
tt0075405	5.6
tt0075406	6.4
tt0075407	6.2
tt0075408	6.3
tt0075409	6
tt0075411	6.9
tt0075414	6.1
tt0075415	6.2
tt0075418	4.4
tt0075419	7.5
tt0075421	7.7
tt0075423	6
tt0075428	6.4
tt0075429	6.3
tt0075430	7.2
tt0075431	6.2
tt0075432	5.7
tt0075433	5.7
tt0075436	4.8
tt0075439	5.6
tt0075441	7.1
tt0075443	6.6
tt0075444	6.7
tt0075445	5
tt0075447	7.7
tt0075451	5.3
tt0075454	7.3
tt0075456	4.6
tt0075457	5.6
tt0075458	7.2
tt0075459	4.2
tt0075461	4.5
tt0075462	7.3
tt0075463	7.6
tt0075464	6.2
tt0075467	8.7
tt0075606	4.5
tt0075608	6.3
tt0075609	3.9
tt0075612	7.8
tt0075614	6.9
tt0075615	3.3
tt0075616	6.3
tt0075617	6.4
tt0075619	5.1
tt0075620	3.9
tt0075621	6.8
tt0075627	6.6
tt0075629	6.5
tt0075630	4.9
tt0075632	6.4
tt0075633	7.6
tt0075635	6.2
tt0075636	6.2
tt0075637	7.1
tt0075638	4.3
tt0075640	5.9
tt0075642	5.6
tt0075643	5
tt0075647	6.7
tt0075648	5.7
tt0075649	6.6
tt0075650	6.7
tt0075651	6.3
tt0075652	6.3
tt0075653	6.6
tt0075654	7.3
tt0075656	4
tt0075657	5.7
tt0075660	5.6
tt0075662	3.9
tt0075663	6.6
tt0075665	5.6
tt0075666	6.3
tt0075667	6.6
tt0075669	7.5
tt0075672	6.4
tt0075674	6.5
tt0075675	7.4
tt0075677	5.4
tt0075679	6.1
tt0075680	6.2
tt0075681	5.5
tt0075682	7
tt0075683	6.7
tt0075685	7.1
tt0075686	8
tt0075688	6.3
tt0075689	5.3
tt0075690	6.3
tt0075691	6.1
tt0075692	5
tt0075693	7.2
tt0075695	7.5
tt0075696	6.3
tt0075701	6.6
tt0075702	6.2
tt0075703	7.6
tt0075704	5.8
tt0075707	7.4
tt0075708	7.2
tt0075709	4.7
tt0075710	4.9
tt0075713	6.2
tt0075715	6.4
tt0075716	6.4
tt0075717	5.4
tt0075718	5.6
tt0075720	6.7
tt0075721	5.2
tt0075722	6
tt0075723	6.6
tt0075724	5.6
tt0075725	6.6
tt0075726	6.6
tt0075727	5.5
tt0075729	5.6
tt0075730	7.5
tt0075737	8
tt0075738	5.6
tt0075740	6
tt0075742	6.8
tt0075744	6.7
tt0075745	4.6
tt0075746	4.6
tt0075747	7.5
tt0075749	6
tt0075750	6.4
tt0075753	5.4
tt0075754	4.5
tt0075756	7.2
tt0075757	7.4
tt0075759	4.4
tt0075760	6.3
tt0075763	5.7
tt0075764	6.8
tt0075765	6.8
tt0075766	4.4
tt0075767	6
tt0075768	6.1
tt0075769	5.2
tt0075772	6.3
tt0075773	4.3
tt0075774	5.9
tt0075775	6.5
tt0075777	7.2
tt0075778	6.6
tt0075780	4.4
tt0075781	3.1
tt0075782	6.3
tt0075783	4.3
tt0075784	7.4
tt0075785	6.8
tt0075786	5.1
tt0075787	6.5
tt0075788	7.2
tt0075789	4.7
tt0075790	7.2
tt0075791	6.8
tt0075792	6
tt0075793	8.1
tt0075795	4
tt0075796	6.7
tt0075798	6
tt0075799	6.5
tt0075801	4.3
tt0075802	6.3
tt0075803	7.5
tt0075804	6.9
tt0075805	5.8
tt0075806	4.7
tt0075807	6.8
tt0075809	6.2
tt0075810	6.5
tt0075811	7.7
tt0075812	5.3
tt0075813	6.4
tt0075814	5.5
tt0075815	6.4
tt0075816	5.2
tt0075818	7.3
tt0075819	6.4
tt0075820	4.3
tt0075822	7.1
tt0075824	7.9
tt0075825	6.9
tt0075830	5
tt0075831	4.5
tt0075832	4.8
tt0075833	6.8
tt0075834	6.1
tt0075836	5.3
tt0075837	7.1
tt0075838	4.8
tt0075839	6.8
tt0075842	6.3
tt0075843	4.1
tt0075845	5.7
tt0075848	6.5
tt0075849	5.8
tt0075850	3.4
tt0075851	7.1
tt0075852	6.8
tt0075854	5.2
tt0075856	6
tt0075857	4.1
tt0075858	4
tt0075859	4.2
tt0075860	7.6
tt0075861	5.1
tt0075868	3.9
tt0075870	2.6
tt0075871	4.7
tt0075873	5.9
tt0075874	5.2
tt0075875	4.2
tt0075879	5.9
tt0075881	2.7
tt0075885	7.2
tt0075886	3.6
tt0075887	4.8
tt0075888	3.6
tt0075889	5.9
tt0075893	4.4
tt0075894	6.5
tt0075896	4
tt0075897	5.5
tt0075898	5.6
tt0075901	4.9
tt0075902	7.8
tt0075905	6.1
tt0075906	5.6
tt0075908	5.4
tt0075909	5.3
tt0075913	5.3
tt0075914	7.6
tt0075915	6.9
tt0075921	5.2
tt0075922	6
tt0075924	5.9
tt0075925	6.2
tt0075926	5.4
tt0075929	6.3
tt0075930	6.3
tt0075931	6.3
tt0075932	7.6
tt0075933	6.4
tt0075934	3.7
tt0075935	5
tt0075936	7.1
tt0075938	7.2
tt0075939	6.9
tt0075940	6.3
tt0075942	5.1
tt0075943	6.2
tt0075944	5.7
tt0075945	5.2
tt0075946	6.7
tt0075947	7.2
tt0075948	7.6
tt0075950	5.7
tt0075952	5.9
tt0075955	6.2
tt0075956	5.1
tt0075957	6.3
tt0075958	5.5
tt0075959	6.7
tt0075961	4
tt0075962	6.3
tt0075963	8.3
tt0075965	3.5
tt0075967	6.1
tt0075968	7.4
tt0075969	6.8
tt0075970	5
tt0075972	5.6
tt0075975	6.9
tt0075982	4.1
tt0075983	7.3
tt0075984	5.1
tt0075985	4.6
tt0075987	4.9
tt0075989	4.2
tt0075990	3.1
tt0075993	7.1
tt0075995	7.2
tt0075996	6.8
tt0075997	7.7
tt0075998	4.6
tt0075999	6
tt0076001	7.4
tt0076002	4.9
tt0076004	5
tt0076006	6.1
tt0076009	3.8
tt0076011	5.6
tt0076012	5.9
tt0076014	5.2
tt0076015	4.5
tt0076020	5.8
tt0076022	5.7
tt0076023	6.3
tt0076024	5.3
tt0076026	6
tt0076027	7.8
tt0076028	5.8
tt0076029	5.4
tt0076030	7
tt0076033	5.9
tt0076035	5.4
tt0076038	4.9
tt0076040	6.8
tt0076041	4.8
tt0076042	8
tt0076043	7
tt0076044	6
tt0076046	3.8
tt0076048	5.1
tt0076049	5.2
tt0076051	3.8
tt0076052	6.2
tt0076054	6.3
tt0076055	4.6
tt0076056	6.1
tt0076057	4.8
tt0076059	6.4
tt0076060	4.6
tt0076061	6.4
tt0076062	6.6
tt0076064	5
tt0076065	5.7
tt0076066	6.6
tt0076068	6
tt0076069	6.9
tt0076070	6.4
tt0076071	5.3
tt0076072	6.1
tt0076077	6.6
tt0076079	6.4
tt0076080	7.2
tt0076081	4.4
tt0076083	4.6
tt0076085	8.1
tt0076090	6.5
tt0076091	5.5
tt0076092	7.8
tt0076095	7.4
tt0076096	6.4
tt0076097	7.3
tt0076098	7
tt0076099	6.4
tt0076100	5.4
tt0076101	7.5
tt0076102	4.8
tt0076103	5.9
tt0076104	7.9
tt0076106	6.3
tt0076107	5
tt0076109	5.9
tt0076111	6
tt0076112	4.6
tt0076113	5.7
tt0076115	7.4
tt0076116	6
tt0076118	6.2
tt0076119	5.5
tt0076121	5.9
tt0076122	7.8
tt0076123	6.5
tt0076124	7.4
tt0076125	3.3
tt0076127	4.8
tt0076128	7
tt0076131	5.5
tt0076133	6.6
tt0076134	4.5
tt0076135	5.2
tt0076137	5.7
tt0076138	6.1
tt0076139	6.7
tt0076140	5.1
tt0076141	6.7
tt0076142	6.3
tt0076144	5.8
tt0076145	5
tt0076146	6.4
tt0076147	7.5
tt0076148	6.8
tt0076149	3.7
tt0076150	6.5
tt0076151	7.2
tt0076152	6.7
tt0076154	6.4
tt0076155	7.4
tt0076158	5.9
tt0076159	6
tt0076160	7
tt0076161	4.6
tt0076162	7.4
tt0076164	5.3
tt0076165	6.5
tt0076166	3.8
tt0076167	7.2
tt0076168	7
tt0076170	5.9
tt0076171	6.6
tt0076172	6.5
tt0076175	6.3
tt0076176	6.1
tt0076177	5.7
tt0076178	6.7
tt0076179	6.9
tt0076180	4.4
tt0076181	6.5
tt0076182	4.6
tt0076183	6
tt0076184	5.9
tt0076185	7.5
tt0076186	6.8
tt0076191	4.2
tt0076193	6.7
tt0076194	6.7
tt0076195	4.2
tt0076196	6.3
tt0076197	6.1
tt0076198	7.5
tt0076200	5
tt0076201	6.8
tt0076203	5.2
tt0076204	6.5
tt0076205	5.7
tt0076206	7.4
tt0076207	6.3
tt0076208	7.7
tt0076209	7
tt0076210	5.9
tt0076211	6.5
tt0076212	7.2
tt0076216	6
tt0076218	6.1
tt0076219	7.9
tt0076221	6.2
tt0076222	6.1
tt0076223	7.1
tt0076224	5.4
tt0076226	6.5
tt0076227	5.4
tt0076228	4.4
tt0076231	7.1
tt0076232	7.6
tt0076234	5.7
tt0076236	5.3
tt0076237	5.8
tt0076238	6.9
tt0076239	5.5
tt0076240	6.2
tt0076241	7
tt0076242	7.1
tt0076244	5.6
tt0076245	7.2
tt0076246	5.6
tt0076247	7.1
tt0076252	7.6
tt0076253	7.9
tt0076254	7.5
tt0076257	6.5
tt0076259	6.2
tt0076260	9
tt0076261	5
tt0076263	7.3
tt0076270	4.1
tt0076271	5.8
tt0076272	5.9
tt0076274	6.8
tt0076275	5.3
tt0076276	8.8
tt0076277	7.4
tt0076280	7.2
tt0076281	6.4
tt0076282	5.7
tt0076283	6.6
tt0076284	6.4
tt0076286	7.5
tt0076287	5.6
tt0076290	3.9
tt0076293	6.2
tt0076294	5.6
tt0076295	5.3
tt0076297	6.1
tt0076299	7
tt0076301	6.9
tt0076304	4.2
tt0076305	6.8
tt0076306	4.8
tt0076308	6.7
tt0076309	3.9
tt0076310	4.2
tt0076311	6.8
tt0076312	5.5
tt0076313	6.3
tt0076315	5.9
tt0076316	6.5
tt0076319	5.6
tt0076320	7
tt0076321	6
tt0076322	6.6
tt0076325	8.1
tt0076326	8.7
tt0076327	6.7
tt0076330	6.1
tt0076333	7.3
tt0076336	7.7
tt0076337	4.5
tt0076338	3.8
tt0076339	5.7
tt0076340	7.9
tt0076341	6.9
tt0076342	6.6
tt0076343	7.3
tt0076344	4.9
tt0076347	4.7
tt0076348	7.2
tt0076349	6.6
tt0076354	5.6
tt0076356	7
tt0076359	6.9
tt0076360	6.6
tt0076361	5.5
tt0076362	6.4
tt0076363	7.6
tt0076365	4.5
tt0076367	5.6
tt0076368	6.6
tt0076372	6.8
tt0076374	7
tt0076378	5.8
tt0076379	7.2
tt0076380	3.2
tt0076381	7.2
tt0076383	5.3
tt0076384	6.6
tt0076387	5.9
tt0076388	4.3
tt0076390	6.5
tt0076391	8.2
tt0076392	6.7
tt0076394	4.6
tt0076395	3.1
tt0076396	5.3
tt0076397	5.1
tt0076398	6.7
tt0076399	6.7
tt0076400	6.9
tt0076401	5.4
tt0076402	6
tt0076403	6.3
tt0076404	5.3
tt0076405	6.9
tt0076406	5.6
tt0076408	6.5
tt0076409	5.9
tt0076410	6.9
tt0076411	6.6
tt0076412	7.5
tt0076415	7.4
tt0076416	6.9
tt0076417	5.5
tt0076418	5.4
tt0076419	6.2
tt0076426	6.7
tt0076430	7.1
tt0076431	6
tt0076432	5.7
tt0076433	7.1
tt0076434	6.6
tt0076435	6
tt0076437	7.3
tt0076438	6.3
tt0076439	8.3
tt0076440	6
tt0076441	7.1
tt0076442	6.6
tt0076443	7.2
tt0076444	5.8
tt0076445	6.5
tt0076446	7.8
tt0076451	6.6
tt0076452	7.5
tt0076454	5.8
tt0076455	6.2
tt0076459	4.2
tt0076460	6.7
tt0076461	7.1
tt0076462	6.7
tt0076463	4.8
tt0076465	7.3
tt0076468	5.2
tt0076469	5.4
tt0076470	6.9
tt0076473	5.5
tt0076474	5.7
tt0076475	4.6
tt0076476	5.6
tt0076477	7.9
tt0076478	3.7
tt0076480	6.7
tt0076483	7.2
tt0076485	5.9
tt0076487	6.7
tt0076489	6.6
tt0076490	6.2
tt0076492	7.6
tt0076495	6.8
tt0076496	6.6
tt0076498	6.8
tt0076500	6.5
tt0076501	5.2
tt0076504	5.7
tt0076505	5.6
tt0076506	4.9
tt0076507	6.1
tt0076509	6.7
tt0076510	7
tt0076511	7.1
tt0076512	6.1
tt0076513	6.9
tt0076514	7.8
tt0076516	5.9
tt0076517	7.3
tt0076518	6
tt0076519	6.9
tt0076520	6.6
tt0076523	6.9
tt0076524	6.2
tt0076525	6.9
tt0076526	5.8
tt0076527	6.9
tt0076528	4.3
tt0076531	5.6
tt0076532	6.5
tt0076534	5.1
tt0076535	5.4
tt0076536	5.8
tt0076537	5.3
tt0076538	6.4
tt0076540	7.1
tt0076542	6.8
tt0076543	6.5
tt0076544	6.3
tt0076545	5.7
tt0076549	5.8
tt0076550	6.9
tt0076551	7.8
tt0076552	5.7
tt0076554	5.6
tt0076555	6.4
tt0076557	5.3
tt0076558	5.5
tt0076560	6.7
tt0076561	4.3
tt0076562	6.8
tt0076564	6.9
tt0076567	6.1
tt0076568	6.8
tt0076570	6
tt0076571	4.7
tt0076572	6.8
tt0076574	7.7
tt0076575	6.7
tt0076576	5.2
tt0076577	6.9
tt0076578	7.4
tt0076580	5.5
tt0076582	4.7
tt0076584	6.5
tt0076585	5.7
tt0076589	6.1
tt0076590	6.3
tt0076591	7.3
tt0076593	6.6
tt0076595	6.5
tt0076597	7.2
tt0076598	5.2
tt0076600	6.7
tt0076601	6.4
tt0076603	6.1
tt0076604	4.8
tt0076607	5.5
tt0076609	4.8
tt0076610	6.7
tt0076613	6.8
tt0076617	6.1
tt0076618	6.9
tt0076619	6.9
tt0076620	5.8
tt0076623	5.8
tt0076624	6.6
tt0076625	6.1
tt0076626	6.2
tt0076628	6.5
tt0076630	6.3
tt0076632	6.7
tt0076634	5.5
tt0076635	4.8
tt0076636	6.3
tt0076637	7
tt0076638	6.8
tt0076639	5.9
tt0076641	3.3
tt0076644	4.6
tt0076645	4.5
tt0076646	6
tt0076647	5.1
tt0076649	3.7
tt0076652	7
tt0076653	6.1
tt0076655	6.3
tt0076656	6.9
tt0076659	6.7
tt0076660	6.6
tt0076661	5.2
tt0076663	7.3
tt0076665	4.1
tt0076666	6.8
tt0076667	6.4
tt0076668	6.7
tt0076670	5.7
tt0076671	6.5
tt0076672	3.8
tt0076676	7.3
tt0076677	6.4
tt0076679	6
tt0076683	6.4
tt0076684	6.3
tt0076686	6.7
tt0076688	7.1
tt0076689	7.1
tt0076690	6.7
tt0076692	6.5
tt0076694	5.7
tt0076696	7.7
tt0076697	4.9
tt0076698	4.4
tt0076699	6.5
tt0076702	7
tt0076704	5.6
tt0076706	7.1
tt0076707	6.8
tt0076709	5.1
tt0076710	6
tt0076712	6.9
tt0076713	7
tt0076715	6
tt0076716	6.4
tt0076717	6
tt0076719	6.1
tt0076720	6.8
tt0076721	5.3
tt0076722	6.3
tt0076723	7.3
tt0076725	6.4
tt0076726	4.1
tt0076727	8.3
tt0076728	7
tt0076729	7
tt0076730	6
tt0076733	7.1
tt0076734	7.7
tt0076735	5
tt0076737	7.3
tt0076740	7.7
tt0076744	8.3
tt0076746	5.5
tt0076749	5.7
tt0076750	7.2
tt0076752	7.1
tt0076753	6.4
tt0076754	6.4
tt0076755	6.4
tt0076756	7.8
tt0076757	5.2
tt0076758	4.8
tt0076759	8.6
tt0076760	3.7
tt0076761	6.8
tt0076762	5.8
tt0076765	7.3
tt0076767	7
tt0076770	6.4
tt0076773	7.1
tt0076774	5.3
tt0076776	5.5
tt0076777	5.4
tt0076778	7.6
tt0076779	5.6
tt0076780	4.2
tt0076781	4.5
tt0076782	6.8
tt0076785	5.2
tt0076786	7.4
tt0076787	5.6
tt0076788	6.9
tt0076789	5.9
tt0076790	4.4
tt0076791	5.6
tt0076792	4.6
tt0076793	7.7
tt0076795	7.2
tt0076796	7.3
tt0076797	6.6
tt0076801	5.2
tt0076802	6
tt0076804	6.6
tt0076808	6.7
tt0076809	3.7
tt0076814	5.5
tt0076815	4.9
tt0076818	6.8
tt0076820	5.3
tt0076822	6.5
tt0076824	5.5
tt0076825	4.1
tt0076826	7.2
tt0076827	6.7
tt0076828	5.6
tt0076832	5.2
tt0076833	3.8
tt0076836	3.5
tt0076837	4.9
tt0076839	5.7
tt0076840	6.3
tt0076842	5.6
tt0076843	6.9
tt0076844	6
tt0076845	6.8
tt0076846	6.7
tt0076847	6.2
tt0076849	6.3
tt0076850	5.3
tt0076851	6.6
tt0076852	7
tt0076853	5.7
tt0076855	7.4
tt0076856	6.5
tt0076857	7.5
tt0076859	5.6
tt0076860	6.8
tt0076861	5.7
tt0076864	6.8
tt0076865	7
tt0076866	6.3
tt0076867	6
tt0076868	6.1
tt0076869	5.5
tt0076871	7.3
tt0076873	5.5
tt0076874	7.1
tt0076876	6.7
tt0076877	6.6
tt0076878	4.5
tt0076880	4.5
tt0076881	5.8
tt0076883	6.2
tt0076884	6.3
tt0076885	5.4
tt0076886	6.7
tt0076887	5.8
tt0076888	5.2
tt0076889	7.2
tt0076890	3.4
tt0076891	3.5
tt0076893	7.9
tt0076894	6.7
tt0076895	4.3
tt0076896	4.9
tt0076897	5.2
tt0076898	6.9
tt0076900	7.1
tt0076902	5
tt0076903	3.3
tt0076905	5.3
tt0076907	6.3
tt0076909	5.1
tt0076910	6
tt0076912	4.5
tt0076913	6.3
tt0076914	5.1
tt0076915	6.2
tt0076916	7
tt0076917	5.6
tt0076918	7.5
tt0076919	6.6
tt0076920	6.9
tt0076922	7.2
tt0076929	6.5
tt0076930	5.6
tt0076931	5.2
tt0076932	5.9
tt0076933	5.8
tt0076935	7.3
tt0076937	4.5
tt0076938	5.8
tt0076939	7
tt0076941	4.7
tt0076944	5.3
tt0076946	7.4
tt0076947	7.1
tt0076950	6.8
tt0076953	6.2
tt0076954	7.2
tt0076955	6.6
tt0076956	6
tt0076957	7
tt0076958	7
tt0076959	6.3
tt0076960	7
tt0076961	4.8
tt0076964	5
tt0076968	6.5
tt0077111	4.3
tt0077113	5.2
tt0077115	7
tt0077116	5.1
tt0077117	6.6
tt0077118	4.6
tt0077120	6.3
tt0077121	6
tt0077122	6.6
tt0077123	6.5
tt0077124	5.5
tt0077125	4
tt0077127	5.4
tt0077130	6.5
tt0077131	7
tt0077132	7
tt0077133	4.5
tt0077134	6.9
tt0077135	7.1
tt0077136	5.6
tt0077137	6.7
tt0077138	7.9
tt0077139	6.7
tt0077140	4.9
tt0077145	6.8
tt0077146	6.8
tt0077149	6.9
tt0077150	6
tt0077152	5.9
tt0077154	7.5
tt0077155	5.8
tt0077157	7.3
tt0077158	6.9
tt0077160	7.2
tt0077161	6
tt0077164	7.1
tt0077165	7
tt0077167	4.5
tt0077170	6.6
tt0077171	5.6
tt0077172	7.7
tt0077173	6.4
tt0077175	6.6
tt0077176	6.2
tt0077177	6.3
tt0077179	7
tt0077181	7.7
tt0077183	6
tt0077184	6.5
tt0077186	4.9
tt0077188	6.9
tt0077189	3.7
tt0077190	7.2
tt0077191	6.1
tt0077192	6.6
tt0077194	6.4
tt0077195	6.7
tt0077197	6.6
tt0077198	6.6
tt0077199	3.8
tt0077200	6.6
tt0077202	6.8
tt0077203	6.4
tt0077204	7
tt0077206	5.7
tt0077207	7.6
tt0077208	6.6
tt0077209	5.8
tt0077210	4.1
tt0077211	6.2
tt0077213	4.8
tt0077215	6.9
tt0077222	8.2
tt0077224	5.4
tt0077225	4.3
tt0077226	5.4
tt0077228	5.2
tt0077229	4.7
tt0077231	3.7
tt0077233	6.3
tt0077234	5.8
tt0077235	7.2
tt0077236	6.4
tt0077237	7.1
tt0077238	4.4
tt0077239	6.4
tt0077240	5.4
tt0077241	4.8
tt0077242	7
tt0077243	3.9
tt0077244	5.7
tt0077245	4.6
tt0077246	6.6
tt0077247	4.8
tt0077248	7.5
tt0077249	6
tt0077250	6.1
tt0077251	6.4
tt0077252	4.9
tt0077254	3.2
tt0077256	5.5
tt0077258	4.4
tt0077261	5.3
tt0077262	7
tt0077265	5.7
tt0077269	7
tt0077270	7
tt0077271	6
tt0077272	5.9
tt0077273	7
tt0077275	6.5
tt0077276	6.8
tt0077277	6.5
tt0077278	6.6
tt0077280	7.2
tt0077281	6.3
tt0077283	7.3
tt0077286	6.6
tt0077287	7.3
tt0077288	7.3
tt0077289	6.2
tt0077290	5.8
tt0077291	7.2
tt0077292	7.4
tt0077293	6.3
tt0077294	6.9
tt0077295	6.4
tt0077296	6.1
tt0077297	6.3
tt0077300	3.3
tt0077301	5.8
tt0077302	7.1
tt0077303	6.1
tt0077304	5.7
tt0077305	6.1
tt0077306	3.7
tt0077308	6.2
tt0077309	6.8
tt0077311	6.8
tt0077312	2.9
tt0077313	6.1
tt0077315	7
tt0077316	7.5
tt0077317	5.6
tt0077318	7.3
tt0077319	5.8
tt0077320	4.5
tt0077321	6.5
tt0077323	5.5
tt0077324	6.5
tt0077326	6.3
tt0077327	6.1
tt0077329	6.1
tt0077330	7.3
tt0077331	5.8
tt0077332	5.5
tt0077334	6.6
tt0077336	6.4
tt0077338	5.4
tt0077339	6.3
tt0077341	5.3
tt0077343	5.7
tt0077348	6.3
tt0077350	7.6
tt0077351	4.7
tt0077355	6.9
tt0077356	5
tt0077357	5.8
tt0077360	6.3
tt0077361	5.6
tt0077362	7.3
tt0077363	6
tt0077364	6.4
tt0077366	6.7
tt0077367	5.4
tt0077368	6.7
tt0077369	6.3
tt0077371	7.3
tt0077372	5.7
tt0077373	6.3
tt0077376	5.5
tt0077381	6.3
tt0077383	7.3
tt0077384	7.2
tt0077385	4
tt0077386	7.3
tt0077389	5.8
tt0077391	5.7
tt0077393	6.1
tt0077394	6.3
tt0077395	6.4
tt0077396	4.7
tt0077398	6.5
tt0077401	5.8
tt0077402	7.9
tt0077403	7.4
tt0077404	5.2
tt0077405	7.8
tt0077408	4.5
tt0077409	5.2
tt0077413	7.3
tt0077414	4.1
tt0077415	6
tt0077416	8.1
tt0077420	5.6
tt0077421	7.1
tt0077426	6.6
tt0077427	6.9
tt0077428	4.8
tt0077430	5
tt0077431	5.8
tt0077432	6
tt0077435	5.7
tt0077436	4.3
tt0077438	6.7
tt0077439	5.5
tt0077440	5.4
tt0077441	6
tt0077444	5.5
tt0077446	7
tt0077449	6.1
tt0077450	5.4
tt0077451	7.8
tt0077452	7
tt0077454	4.9
tt0077456	6.4
tt0077457	6.9
tt0077459	5.7
tt0077460	6.7
tt0077463	6.7
tt0077464	6.2
tt0077465	6.4
tt0077467	5
tt0077470	4.5
tt0077471	5
tt0077472	5.8
tt0077473	6.7
tt0077474	7.2
tt0077475	6.7
tt0077476	6.6
tt0077478	6.3
tt0077479	4.7
tt0077480	7.1
tt0077481	6.1
tt0077482	7.1
tt0077483	5.1
tt0077484	6.9
tt0077485	5.4
tt0077487	5.8
tt0077488	6.4
tt0077489	5.5
tt0077491	6.7
tt0077492	6.9
tt0077494	4.4
tt0077495	5.5
tt0077497	4
tt0077498	7.1
tt0077501	5.3
tt0077503	3.5
tt0077504	6.2
tt0077505	5.6
tt0077506	5.7
tt0077510	5.5
tt0077512	5.1
tt0077513	4.8
tt0077514	7.1
tt0077517	5.9
tt0077518	8.3
tt0077519	5.8
tt0077520	5.2
tt0077522	3.9
tt0077523	6.4
tt0077524	5.7
tt0077525	6.1
tt0077527	5.7
tt0077528	6.2
tt0077530	6.2
tt0077531	6.4
tt0077532	6.4
tt0077533	4.2
tt0077534	5.1
tt0077538	6.7
tt0077539	6.8
tt0077540	6.8
tt0077541	5.7
tt0077542	6.5
tt0077544	5.3
tt0077546	3.8
tt0077547	7.4
tt0077548	6.1
tt0077549	6.8
tt0077550	6.7
tt0077554	5.3
tt0077556	4
tt0077557	6.1
tt0077558	6.6
tt0077559	7
tt0077560	6.9
tt0077562	7.3
tt0077563	6.6
tt0077566	9
tt0077567	5.6
tt0077570	4.8
tt0077572	6.4
tt0077573	5.1
tt0077575	6.7
tt0077577	6.8
tt0077578	6.8
tt0077579	4.2
tt0077581	6.4
tt0077584	4.6
tt0077585	6.3
tt0077587	6.4
tt0077588	6.3
tt0077589	4.5
tt0077590	5.7
tt0077591	5.6
tt0077593	6.2
tt0077594	6.1
tt0077595	6.2
tt0077596	5.3
tt0077597	4.8
tt0077598	7.4
tt0077599	7.3
tt0077600	6.6
tt0077609	7
tt0077611	6.2
tt0077613	7.2
tt0077614	5.4
tt0077615	6.8
tt0077617	6.7
tt0077620	4.1
tt0077621	6.2
tt0077623	6.3
tt0077627	6
tt0077629	6.2
tt0077630	5.6
tt0077631	7.2
tt0077632	6
tt0077633	6.8
tt0077634	4.8
tt0077636	5.4
tt0077637	4.2
tt0077640	2.8
tt0077645	5.2
tt0077648	7.1
tt0077649	6.8
tt0077650	6.9
tt0077651	7.7
tt0077653	5.5
tt0077655	7.1
tt0077660	5.8
tt0077663	6.9
tt0077664	5.9
tt0077665	5.9
tt0077666	4.8
tt0077668	3.5
tt0077669	6.8
tt0077670	4.8
tt0077673	6
tt0077677	4.9
tt0077678	4.9
tt0077679	5.4
tt0077681	6.3
tt0077682	5.6
tt0077683	3.4
tt0077685	7.8
tt0077686	5.2
tt0077689	6.5
tt0077692	6.1
tt0077693	6
tt0077694	4.9
tt0077695	6.4
tt0077696	6.4
tt0077697	3.8
tt0077698	6.2
tt0077699	6.7
tt0077703	6
tt0077706	4.4
tt0077707	7.4
tt0077709	5.1
tt0077710	6
tt0077711	8.2
tt0077712	3.7
tt0077713	5.7
tt0077714	6.9
tt0077716	6.6
tt0077718	5.6
tt0077719	7.1
tt0077720	4.6
tt0077722	7.1
tt0077723	4.9
tt0077724	4.9
tt0077726	6
tt0077728	5.7
tt0077729	7.5
tt0077730	7
tt0077731	3.9
tt0077732	5.6
tt0077734	7
tt0077736	4.9
tt0077737	4.6
tt0077738	5.2
tt0077739	4.4
tt0077740	7.5
tt0077741	4.9
tt0077742	7.3
tt0077743	5.9
tt0077744	6.9
tt0077745	7.4
tt0077747	5.2
tt0077748	6.6
tt0077749	6.3
tt0077751	7.3
tt0077753	4.7
tt0077756	5.2
tt0077757	4.8
tt0077758	4.9
tt0077760	6.6
tt0077762	3.9
tt0077763	7.8
tt0077764	6.3
tt0077765	5
tt0077766	5.8
tt0077767	5.3
tt0077768	6.6
tt0077769	5.5
tt0077770	6.9
tt0077772	3.8
tt0077773	6.4
tt0077774	6.6
tt0077775	8.1
tt0077777	4.6
tt0077778	4.2
tt0077779	6.3
tt0077780	5.1
tt0077782	7.5
tt0077783	7.6
tt0077784	8.2
tt0077786	6.6
tt0077787	7.5
tt0077797	7.5
tt0077799	7.5
tt0077800	4.1
tt0077801	4.8
tt0077804	6
tt0077807	6.3
tt0077808	6
tt0077812	6.6
tt0077813	6.4
tt0077814	7.1
tt0077815	7.3
tt0077816	6.9
tt0077817	5.8
tt0077818	7.4
tt0077821	7.7
tt0077822	5.9
tt0077823	7
tt0077824	5.5
tt0077826	6.5
tt0077827	5.9
tt0077829	6.2
tt0077831	6.3
tt0077832	6
tt0077833	5
tt0077834	2.7
tt0077836	5.2
tt0077838	8.2
tt0077842	8.5
tt0077844	3.6
tt0077845	7
tt0077846	6.5
tt0077847	6.2
tt0077848	5.3
tt0077850	5.2
tt0077851	5.2
tt0077852	5
tt0077855	5.9
tt0077856	6.7
tt0077857	6.6
tt0077860	8.2
